event_id,role,frame_idx,frame_name,source_path,output_path,timestamp_sec
event_0001,event,1469,Capture37639.tif,/Users/claydunford/Downloads/Video 12/Capture37639.tif,/Users/claydunford/Development/IOS-Analysis-Code/Python/SD id tool/output/event_0001/event_extent/001469_Capture37639.tif,
event_0001,event,1470,Capture37640.tif,/Users/claydunford/Downloads/Video 12/Capture37640.tif,/Users/claydunford/Development/IOS-Analysis-Code/Python/SD id tool/output/event_0001/event_extent/001470_Capture37640.tif,
event_0001,event,1471,Capture37641.tif,/Users/claydunford/Downloads/Video 12/Capture37641.tif,/Users/claydunford/Development/IOS-Analysis-Code/Python/SD id tool/output/event_0001/event_extent/001471_Capture37641.tif,
event_0001,event,1472,Capture37642.tif,/Users/claydunford/Downloads/Video 12/Capture37642.tif,/Users/claydunford/Development/IOS-Analysis-Code/Python/SD id tool/output/event_0001/event_extent/001472_Capture37642.tif,
event_0001,event,1473,Capture37643.tif,/Users/claydunford/Downloads/Video 12/Capture37643.tif,/Users/claydunford/Development/IOS-Analysis-Code/Python/SD id tool/output/event_0001/event_extent/001473_Capture37643.tif,
event_0001,event,1474,Capture37644.tif,/Users/claydunford/Downloads/Video 12/Capture37644.tif,/Users/claydunford/Development/IOS-Analysis-Code/Python/SD id tool/output/event_0001/event_extent/001474_Capture37644.tif,
event_0001,event,1475,Capture37645.tif,/Users/claydunford/Downloads/Video 12/Capture37645.tif,/Users/claydunford/Development/IOS-Analysis-Code/Python/SD id tool/output/event_0001/event_extent/001475_Capture37645.tif,
event_0001,event,1476,Capture37646.tif,/Users/claydunford/Downloads/Video 12/Capture37646.tif,/Users/claydunford/Development/IOS-Analysis-Code/Python/SD id tool/output/event_0001/event_extent/001476_Capture37646.tif,
event_0001,event,1477,Capture37647.tif,/Users/claydunford/Downloads/Video 12/Capture37647.tif,/Users/claydunford/Development/IOS-Analysis-Code/Python/SD id tool/output/event_0001/event_extent/001477_Capture37647.tif,
event_0001,event,1478,Capture37648.tif,/Users/claydunford/Downloads/Video 12/Capture37648.tif,/Users/claydunford/Development/IOS-Analysis-Code/Python/SD id tool/output/event_0001/event_extent/001478_Capture37648.tif,
event_0001,event,1479,Capture37649.tif,/Users/claydunford/Downloads/Video 12/Capture37649.tif,/Users/claydunford/Development/IOS-Analysis-Code/Python/SD id tool/output/event_0001/event_extent/001479_Capture37649.tif,
event_0001,event,1480,Capture37650.tif,/Users/claydunford/Downloads/Video 12/Capture37650.tif,/Users/claydunford/Development/IOS-Analysis-Code/Python/SD id tool/output/event_0001/event_extent/001480_Capture37650.tif,
event_0001,event,1481,Capture37651.tif,/Users/claydunford/Downloads/Video 12/Capture37651.tif,/Users/claydunford/Development/IOS-Analysis-Code/Python/SD id tool/output/event_0001/event_extent/001481_Capture37651.tif,
event_0001,event,1482,Capture37652.tif,/Users/claydunford/Downloads/Video 12/Capture37652.tif,/Users/claydunford/Development/IOS-Analysis-Code/Python/SD id tool/output/event_0001/event_extent/001482_Capture37652.tif,
event_0001,event,1483,Capture37653.tif,/Users/claydunford/Downloads/Video 12/Capture37653.tif,/Users/claydunford/Development/IOS-Analysis-Code/Python/SD id tool/output/event_0001/event_extent/001483_Capture37653.tif,
event_0001,event,1484,Capture37654.tif,/Users/claydunford/Downloads/Video 12/Capture37654.tif,/Users/claydunford/Development/IOS-Analysis-Code/Python/SD id tool/output/event_0001/event_extent/001484_Capture37654.tif,
event_0001,event,1485,Capture37655.tif,/Users/claydunford/Downloads/Video 12/Capture37655.tif,/Users/claydunford/Development/IOS-Analysis-Code/Python/SD id tool/output/event_0001/event_extent/001485_Capture37655.tif,
event_0001,event,1486,Capture37656.tif,/Users/claydunford/Downloads/Video 12/Capture37656.tif,/Users/claydunford/Development/IOS-Analysis-Code/Python/SD id tool/output/event_0001/event_extent/001486_Capture37656.tif,
event_0001,event,1487,Capture37657.tif,/Users/claydunford/Downloads/Video 12/Capture37657.tif,/Users/claydunford/Development/IOS-Analysis-Code/Python/SD id tool/output/event_0001/event_extent/001487_Capture37657.tif,
